0,84.42887323943661,
1,84.40985915492958,
2,84.39084507042253,
3,84.3338028169014,
4,84.28309859154929,
5,84.30211267605634,
6,84.3338028169014,
7,84.3338028169014,
8,84.3338028169014,
9,84.30211267605634,
10,84.2387323943662,
11,84.18802816901407,
12,84.09929577464789,
13,84.08661971830985,
14,84.11197183098591,
15,84.11197183098591,
16,84.11197183098591,
17,84.12464788732393,
18,84.1056338028169,
19,84.09295774647887,
20,84.09295774647887,
21,84.12464788732393,
22,84.17535211267605,
23,84.21338028169014,
24,84.25774647887323,
25,84.2894366197183,
26,84.32746478873239,
27,84.35915492957746,
28,84.41619718309859,
29,84.40352112676055,
30,84.3718309859155,
31,84.35915492957746,
32,84.3718309859155,
33,84.32746478873239,
34,84.2450704225352,
35,84.18802816901407,
36,84.20070422535211,
37,84.21971830985915,
38,84.2450704225352,
39,84.2450704225352,
40,84.07394366197182,
41,83.95985915492957,
42,83.8394366197183,
43,83.76971830985914,
44,83.75070422535211,
45,83.75704225352112,
46,83.76971830985914,
47,83.82676056338028,
48,83.88380281690141,
49,83.91549295774648,
50,83.89647887323943,
51,83.89647887323943,
52,83.87112676056337,
53,83.87112676056337,
54,83.93450704225351,
55,83.9725352112676,
56,84.01056338028168,
57,84.04225352112675,
58,84.09295774647887,
59,84.12464788732393,
60,84.0612676056338,
61,83.93450704225351,
62,83.89647887323943,
63,83.82676056338028,
64,83.78239436619718,
65,83.73169014084506,
66,83.73802816901409,
67,83.73802816901409,
68,83.73802816901409,
69,83.76338028169013,
70,83.84577464788732,
71,83.84577464788732,
72,83.89647887323943,
73,83.89014084507042,
74,83.80140845070422,
75,83.68098591549295,
76,83.68098591549295,
77,83.69366197183098,
78,83.73169014084506,
79,83.76971830985914,
80,83.76338028169013,
81,83.7443661971831,
82,83.59859154929578,
83,83.46549295774648,
84,83.50985915492957,
85,83.59225352112675,
86,83.61760563380281,
87,83.6112676056338,
88,83.59859154929578,
89,83.57323943661972,
90,83.53521126760563,
91,83.45915492957747,
92,83.32605633802817,
93,83.19295774647887,
94,83.07887323943662,
95,83.0281690140845,
96,83.08521126760563,
97,83.15492957746478,
98,83.1169014084507,
99,83.05985915492957,
100,83.09788732394365,
101,83.24366197183097,
102,83.3007042253521,
103,83.3450704225352,
104,83.3450704225352,
105,83.37042253521126,
106,83.42112676056337,
107,83.49718309859155,
108,83.57957746478873,
109,83.59225352112675,
110,83.59225352112675,
111,83.60492957746479,
112,83.28802816901408,
113,82.99647887323943,
114,82.89507042253521,
115,82.92676056338027,
116,82.87605633802816,
117,82.73661971830985,
118,82.7176056338028,
119,82.74929577464788,
120,82.74929577464788,
121,82.74929577464788,
122,82.7176056338028,
123,82.66056338028169,
124,82.69859154929577,
125,82.83169014084507,
126,82.99647887323943,
127,83.05985915492957,
128,83.12323943661971,
129,83.1612676056338,
130,83.1612676056338,
131,83.01549295774647,
132,82.90140845070422,
133,82.5338028169014,
134,82.38802816901408,
135,82.3056338028169,
136,82.4007042253521,
137,82.68591549295775,
138,82.68591549295775,
139,82.68591549295775,
140,82.95845070422534,
141,83.01549295774647,
142,83.04084507042253,
143,82.96478873239437,
144,82.90774647887324,
145,82.85704225352112,
146,82.83169014084507,
147,82.79366197183099,
148,82.79366197183099,
149,82.84436619718309,
150,82.92676056338027,
151,83.01549295774647,
152,83.13591549295774,
153,83.13591549295774,
154,83.17394366197182,
155,83.2943661971831,
