0,91.81463414634146,
1,91.81463414634146,
2,91.82845528455285,
3,91.98048780487805,
4,91.98739837398374,
5,92.0150406504065,
6,92.19471544715448,
7,92.44349593495936,
8,92.41585365853659,
9,92.37439024390244,
10,92.37439024390244,
11,92.21544715447155,
12,92.1808943089431,
13,92.20853658536586,
14,92.20853658536586,
15,92.18780487804878,
16,92.05650406504066,
17,91.89756097560976,
18,91.89756097560976,
19,91.96666666666667,
20,91.98739837398374,
21,91.93211382113822,
22,91.97357723577235,
23,91.96666666666667,
24,91.97357723577235,
25,92.08414634146342,
26,92.11869918699188,
27,92.16016260162601,
28,92.39512195121951,
29,92.50569105691058,
30,92.52642276422765,
31,92.59552845528455,
32,92.73373983739837,
33,92.86504065040651,
34,92.9479674796748,
35,93.01016260162602,
36,92.97560975609757,
37,92.9479674796748,
38,92.92723577235773,
39,92.69918699186992,
40,92.5678861788618,
41,92.38821138211382,
42,92.29837398373984,
43,92.3329268292683,
44,92.27764227642277,
45,92.22235772357723,
46,92.09105691056911,
47,92.09105691056911,
48,92.19471544715448,
49,92.02886178861789,
50,91.97357723577235,
51,92.11178861788618,
52,92.1808943089431,
53,92.16016260162601,
54,92.37439024390244,
55,92.49878048780488,
56,92.4849593495935,
57,92.630081300813,
58,92.60243902439025,
59,92.64390243902439,
60,92.630081300813,
61,92.630081300813,
62,92.47113821138211,
63,92.27764227642277,
64,92.45040650406504,
65,92.4849593495935,
66,92.50569105691058,
67,92.50569105691058,
68,92.50569105691058,
69,92.50569105691058,
70,92.62317073170732,
71,92.6369918699187,
72,92.6369918699187,
73,92.60243902439025,
74,92.45731707317073,
75,92.39512195121951,
76,92.3329268292683,
77,92.28455284552845,
78,92.29146341463415,
79,92.33983739837399,
80,92.35365853658537,
81,92.3260162601626,
82,92.20162601626016,
83,92.20162601626016,
84,92.09105691056911,
85,92.03577235772357,
86,92.11178861788618,
87,92.24308943089432,
88,92.25,
89,92.23617886178862,
90,92.1808943089431,
91,92.1808943089431,
92,92.14634146341464,
93,92.22235772357723,
94,92.16016260162601,
95,92.04268292682927,
96,92.04268292682927,
97,92.04268292682927,
98,92.04268292682927,
99,92.03577235772357,
100,92.00813008130082,
101,92.07032520325204,
102,92.13943089430894,
103,92.18780487804878,
104,92.22926829268293,
105,92.28455284552845,
106,92.3260162601626,
107,92.30528455284554,
108,92.30528455284554,
109,92.27073170731708,
110,92.37439024390244,
111,92.51260162601626,
112,92.51951219512195,
113,92.42967479674797,
114,92.44349593495936,
115,92.57479674796748,
116,92.57479674796748,
117,92.6369918699187,
118,92.62317073170732,
119,92.55406504065041,
120,92.5678861788618,
121,92.55406504065041,
122,92.58861788617887,
123,92.7130081300813,
124,92.7130081300813,
125,92.71991869918699,
126,92.78211382113821,
127,92.78211382113821,
128,92.78211382113821,
129,92.80975609756098,
130,92.80975609756098,
131,92.76829268292683,
132,92.7959349593496,
133,92.74756097560976,
134,92.74756097560976,
135,92.78902439024391,
136,92.74756097560976,
137,92.65772357723577,
138,92.6369918699187,
139,92.68536585365854,
140,92.62317073170732,
141,92.60934959349593,
142,92.69918699186992,
143,92.630081300813,
144,92.65772357723577,
145,92.60934959349593,
146,92.60934959349593,
147,92.71991869918699,
148,92.81666666666666,
149,92.59552845528455,
150,92.57479674796748,
151,92.47113821138211,
152,92.51260162601626,
153,92.51260162601626,
154,92.51260162601626,
155,92.54715447154472,
156,92.58861788617887,
157,92.42967479674797,
158,92.16707317073171,
159,92.25,
160,92.27073170731708,
161,92.26382113821138,
162,92.13252032520326,
163,92.09105691056911,
164,92.00121951219512,
165,91.98048780487805,
166,92.0219512195122,
167,91.96666666666667,
168,91.95284552845528,
169,91.95975609756098,
170,91.88373983739838,
171,91.82154471544716,
172,91.82845528455285,
173,91.9390243902439,
174,91.91138211382115,
175,91.78008130081301,
176,91.78699186991871,
177,91.78699186991871,
178,91.80081300813008,
179,91.8630081300813,
180,91.95975609756098,
181,92.08414634146342,
