1,83.71541501976284,
2,83.08300395256917,
3,82.92490118577075,
4,82.68774703557312,
5,83.08300395256917,
6,83.399209486166,
7,83.08300395256917,
8,82.4505928853755,
9,82.6086956521739,
10,82.37154150197628,
11,82.4505928853755,
12,82.4505928853755,
13,81.58102766798419,
14,81.42292490118577,
15,81.50197628458498,
16,81.42292490118577,
17,81.10671936758894,
18,80.63241106719367,
19,81.42292490118577,
20,81.73913043478261,
21,81.73913043478261,
22,81.81818181818181,
23,81.50197628458498,
24,82.05533596837945,
25,82.5296442687747,
26,83.00395256916995,
27,82.84584980237155,
28,82.29249011857708,
29,82.4505928853755,
30,82.76679841897233,
31,82.84584980237155,
32,82.84584980237155,
33,82.84584980237155,
34,82.76679841897233,
35,83.08300395256917,
36,83.00395256916995,
37,83.00395256916995,
38,83.55731225296442,
39,83.399209486166,
40,83.55731225296442,
41,84.34782608695652,
42,84.58498023715416,
43,84.58498023715416,
44,84.26877470355731,
45,84.26877470355731,
46,85.0592885375494,
47,85.0592885375494,
48,85.29644268774703,
49,85.29644268774703,
50,85.45454545454545,
51,86.95652173913044,
52,87.74703557312253,
53,88.3794466403162,
54,89.0909090909091,
55,90.51383399209486,
56,91.38339920948617,
57,91.93675889328063,
58,92.33201581027669,
59,92.56916996047431,
60,92.01581027667984,
61,91.38339920948617,
62,91.46245059288538,
63,92.17391304347827,
64,93.20158102766798,
65,93.28063241106719,
66,92.88537549407114,
67,92.88537549407114,
68,92.88537549407114,
69,93.20158102766798,
70,93.59683794466403,
71,93.59683794466403,
72,93.51778656126483,
73,93.43873517786561,
74,94.1501976284585,
75,95.25691699604744,
76,94.9407114624506,
77,93.99209486166008,
78,92.56916996047431,
79,91.54150197628458,
80,91.30434782608695,
81,92.25296442687747,
82,92.17391304347827,
83,91.77865612648222,
84,92.09486166007905,
85,93.28063241106719,
86,93.20158102766798,
87,92.41106719367589,
88,91.22529644268775,
89,91.22529644268775,
90,90.35573122529644,
91,88.85375494071147,
92,89.0909090909091,
93,89.88142292490119,
94,90.59288537549406,
95,89.64426877470356,
96,89.80237154150197,
97,89.80237154150197,
98,90.67193675889328,
99,90.43478260869566,
100,90.19762845849803,
101,90.19762845849803,
102,90.9090909090909,
103,91.6205533596838,
104,92.25296442687747,
105,93.20158102766798,
106,94.1501976284585,
107,94.38735177865613,
108,94.78260869565217,
109,95.81027667984189,
110,96.52173913043478,
111,95.81027667984189,
112,94.86166007905138,
113,93.43873517786561,
114,93.04347826086956,
115,93.59683794466403,
116,93.3596837944664,
117,93.59683794466403,
118,93.91304347826087,
119,95.09881422924902,
120,94.62450592885375,
121,93.3596837944664,
122,93.83399209486166,
123,93.83399209486166,
124,94.1501976284585,
125,94.1501976284585,
126,93.75494071146245,
127,92.41106719367589,
128,93.04347826086956,
129,92.4901185770751,
130,92.17391304347827,
131,92.96442687747036,
132,93.28063241106719,
133,92.72727272727272,
134,92.56916996047431,
135,92.80632411067194,
136,93.75494071146245,
137,94.1501976284585,
138,94.1501976284585,
139,95.41501976284584,
140,95.33596837944664,
141,95.25691699604744,
142,94.38735177865613,
143,95.0197628458498,
144,95.09881422924902,
145,95.25691699604744,
146,93.91304347826087,
147,93.28063241106719,
148,92.56916996047431,
149,92.33201581027669,
150,93.04347826086956,
151,92.80632411067194,
152,93.43873517786561,
153,94.30830039525692,
154,94.2292490118577,
155,94.2292490118577,
156,94.78260869565217,
157,94.9407114624506,
158,93.83399209486166,
159,94.2292490118577,
160,93.75494071146245,
161,94.07114624505928,
162,94.2292490118577,
163,94.70355731225297,
164,94.86166007905138,
165,94.86166007905138,
166,95.17786561264822,
167,95.09881422924902,
168,95.57312252964427,
